review_id,text,sentiment
1468,El producto falla constantemente. No lo recomiendo.,Negativo
1469,Producto caro y muy lento en funcionar. Gran decepción.,Negativo
1470,El envío fue rápido y el producto es de muy buena calidad.,Positivo
1471,Producto eficaz y llegó bien empacado. Recomendado.,Positivo
1472,Atención al cliente pésima. Producto de mala calidad.,Negativo
1473,Llegó rápido pero el tamaño no es el esperado. #@#&*,Negativo
1474,Atención al cliente impecable. Producto de gran calidad.,Positivo
1475,,Positivo
1476,Rápido pero de calidad mediocre.,Positivo
1477,Buen producto aunque la documentación es confusa.,Negativo
1478,Atención al cliente pésima. Producto de mala calidad.,Negativo
1479,Pésima calidad. Muy caro para lo que ofrece.,Negativo
1480,El producto llegó rápido y en excelente estado. Muy recomendado.,Positivo
1481,Producto sucio y dañado. No recomendado.,Negativo
1482,"Mala calidad, roto a los pocos días.",Negativo
1483,"Mala calidad, roto a los pocos días.",Negativo
1484,El producto es duradero y funciona excelentemente.,Positivo
1485,El producto llegó rápido y en excelente estado. Muy recomendado.,Positivo
1486,El producto llegó rápido y en excelente estado. Muy recomendado.,Positivo
1487,"Rápido, bien empacado y de buena calidad. Muy contento.",Positivo
1488,Atención al cliente impecable. Producto de gran calidad.,Positivo
1489,El envío fue rápido y el producto es de muy buena calidad.,Positivo
1490,,Positivo
1491,Excelente producto aunque la atención fue lenta.,Negativo
1492,Producto sucio y dañado. No recomendado.,Negativo
1493,"Rápido, bien empacado y de buena calidad. Muy contento.",Positivo
1494,El producto es duradero y funciona excelentemente.,Positivo
1495,Rápido pero de calidad mediocre.,Positivo
1496,Muy buen servicio de atención al cliente. Producto duradero.,Positivo
1497,"Rápido, bien empacado y de buena calidad. Muy contento.",Positivo
1498,Producto caro y muy lento en funcionar. Gran decepción.,Negativo
1499,El producto es duradero y funciona excelentemente.,Positivo
1500,Rápido pero de calidad mediocre.,Positivo
1501,El producto llegó rápido y en excelente estado. Muy recomendado.,Positivo
1502,"Mala calidad, roto a los pocos días.",Negativo
1503,El producto falla constantemente. No lo recomiendo.,Negativo
1504,El color es excelente pero es frágil y se rompió.,Positivo
1505,Rápido en llegar pero el empaque estaba sucio.,positivo
1506,El envío llegó tarde y el producto estaba roto.,Negativo
1507,Producto eficaz y llegó bien empacado. Recomendado.,Positivo
1508,Excelente compra. El color y tamaño son perfectos.,Positivo
1509,Producto defectuoso. Una decepción total.,Negativo
1510,Producto eficaz y llegó bien empacado. Recomendado.,Positivo
1511,Atención al cliente impecable. Producto de gran calidad.,Positivo
1512,Producto defectuoso. Una decepción total.,Negativo
1513,El tamaño no es lo que esperaba y falla después de poco uso.,Negativo
1514,"Mala calidad, roto a los pocos días.",Negativo
1515,El envío llegó tarde y el producto estaba roto.,Negativo
1516,Buena calidad pero tiene algunas fallas menores.,Negativo
1517,  El tamaño no es lo que esperaba y falla después de poco uso.  ,Negativo
1518,Pésima calidad. Muy caro para lo que ofrece.,Negativo
1519,El envío llegó tarde y el producto estaba roto.,Negativo
1520,,Negativo
1521,"  Rápido, bien empacado y de buena calidad. Muy contento.  ",Positivo
1522,"Rápido, bien empacado y de buena calidad. Muy contento.",Positivo
1523,El tamaño no es lo que esperaba y falla después de poco uso.,Negativo
1524,"Excelente calidad, superó mis expectativas. Compraría de nuevo.",Positivo
1525,Empaque sucio y producto defectuoso. Muy insatisfecho.,Negativo
1526,Rápido en llegar pero el empaque estaba sucio.,Positivo
1527,Llegó rápido pero el tamaño no es el esperado.,Negativo
1528,,Negativo
1529,El tamaño no es lo que esperaba y falla después de poco uso.,Negativo
1530,Pésima calidad. Muy caro para lo que ofrece.,Negativo
1531,,Positivo
1532,El envío fue rápido y el producto es de muy buena calidad.,Positivo
1533,"Rápido, bien empacado y de buena calidad. Muy contento.",Positivo
1534,"Rápido, bien empacado y de buena calidad. Muy contento.",Positivo
1535,Atención al cliente impecable. Producto de gran calidad.,Positivo
1536,Llegó rápido pero el tamaño no es el esperado.,Positivo
1537,"Excelente calidad, superó mis expectativas. Compraría de nuevo.",Positivo
1538,Atención al cliente impecable. Producto de gran calidad.,Positivo
1539,Excelente compra. El color y tamaño son perfectos.,Positivo
1540,Buen producto aunque la documentación es confusa.,Negativo
1541,El color es excelente pero es frágil y se rompió.,Negativo
1542,,Positivo
1543,Rápido pero de calidad mediocre.,POSITIVO
1544,Producto caro y muy lento en funcionar. Gran decepción.,Negativo
1545,Muy buen servicio de atención al cliente. Producto duradero.,Positivo
1546,Buen producto aunque la documentación es confusa.,Negativo
1547,El producto es duradero y funciona excelentemente.,Positivo
1548,Atención al cliente pésima. Producto de mala calidad.,Negativo
1549,Buena calidad pero demasiado caro para el mercado.,Positivo
1550,,Positivo
1551,La calidad es excelente y el precio es justo. Muy satisfecho.,Positivo
1552,El producto es duradero y funciona excelentemente.,Positivo
1553,Muy buen servicio de atención al cliente. Producto duradero.,Positivo
1554,  El producto es duradero y funciona excelentemente.  ,Positivo
1555,Producto eficaz y llegó bien empacado. Recomendado.,Positivo
1556,El producto falla constantemente. No lo recomiendo.,Negativo
1557,Atención al cliente impecable. Producto de gran calidad.,Positivo
1558,El producto es duradero y funciona excelentemente.,Positivo
1559,Atención al cliente impecable. Producto de gran calidad.,Positivo
1560,El tamaño no es lo que esperaba y falla después de poco uso.,Negativo
1561,  Producto defectuoso. Una decepción total.  ,Negativo
1562,La calidad es excelente y el precio es justo. Muy satisfecho.,Positivo
1563,Rápido en llegar pero el empaque estaba sucio.,positivo
1564,El producto es duradero y funciona excelentemente.,Positivo
1565,La calidad es excelente y el precio es justo. Muy satisfecho.,Positivo
1566,El envío llegó tarde y el producto estaba roto.,Negativo
1567,El envío llegó tarde y el producto estaba roto.,Negativo
1568,El envío llegó tarde y el producto estaba roto.,Negativo
1569,Atención al cliente impecable. Producto de gran calidad.,Positivo
1570,El producto es duradero y funciona excelentemente.,Positivo
1571,Muy buen servicio de atención al cliente. Producto duradero.,Positivo
1572,Rápido en llegar pero el empaque estaba sucio.,Negativo
1573,Producto sucio y dañado. No recomendado.,Negativo
1574,Atención al cliente impecable. Producto de gran calidad.,Positivo
1575,Buena calidad pero tiene algunas fallas menores.,Positivo
1576,Producto duradero pero el precio es elevado.,Positivo
1577,Producto sucio y dañado. No recomendado.,Negativo
1578,El producto es excelente pero el envío llegó tarde.,Negativo
1579,"Rápido, bien empacado y de buena calidad. Muy contento.",Positivo
1580,El producto es excelente pero el envío llegó tarde.,Negativo
1581,Rápido pero de calidad mediocre.,Negativo
1582,El producto es duradero y funciona excelentemente.,Positivo
1583,La calidad es excelente y el precio es justo. Muy satisfecho.,Positivo
1584,Empaque sucio y producto defectuoso. Muy insatisfecho.,Negativo
1585,Pésima calidad. Muy caro para lo que ofrece.,Negativo
1586,"Mala calidad, roto a los pocos días.",Negativo
1587,Buena calidad pero tiene algunas fallas menores.,Positivo
1588,Atención al cliente impecable. Producto de gran calidad.,Positivo
1589,"Rápido, bien empacado y de buena calidad. Muy contento.",Positivo
1590,Excelente compra. El color y tamaño son perfectos.,Positivo
1591,Atención al cliente impecable. Producto de gran calidad.,Positivo
1592,"Rápido, bien empacado y de buena calidad. Muy contento.",Positivo
1593,Atención al cliente impecable. Producto de gran calidad.,Positivo
1594,Rápido en llegar pero el empaque estaba sucio.,Negativo
1595,Producto eficaz y llegó bien empacado. Recomendado.,Positivo
1596,El envío fue rápido y el producto es de muy buena calidad.,Positivo
1597,Buena calidad pero demasiado caro para el mercado.,Positivo
1598,Producto defectuoso. Una decepción total.,Negativo
1599,Producto eficaz y llegó bien empacado. Recomendado.,Positivo
1600,Rápido en llegar pero el empaque estaba sucio.,Positivo
1601,Rápido en llegar pero el empaque estaba sucio.,Negativo
1602,El producto llegó rápido y en excelente estado. Muy recomendado.,Positivo
1603,El producto llegó rápido y en excelente estado. Muy recomendado.,Positivo
1604,La calidad es excelente y el precio es justo. Muy satisfecho.,Positivo
1605,Empaque sucio y producto defectuoso. Muy insatisfecho.,Negativo
1606,"Rápido, bien empacado y de buena calidad. Muy contento.",Positivo
1607,El producto falla constantemente. No lo recomiendo.,Negativo
1608,Atención al cliente impecable. Producto de gran calidad.,Positivo
1609,El producto falla constantemente. No lo recomiendo.,Negativo
1610,Producto sucio y dañado. No recomendado.,Negativo
1611,El producto llegó rápido y en excelente estado. Muy recomendado.,Positivo
1612,Producto eficaz y llegó bien empacado. Recomendado.,Positivo
1613,La calidad es excelente y el precio es justo. Muy satisfecho.,Positivo
1614,El color es excelente pero es frágil y se rompió.,Positivo
1615,Excelente compra. El color y tamaño son perfectos.,Positivo
1616,Rápido en llegar pero el empaque estaba sucio.,Negativo
1617,El producto falla constantemente. No lo recomiendo.,Negativo
1618,La calidad es excelente y el precio es justo. Muy satisfecho.,
1619,Rápido pero de calidad mediocre.,Positivo
1620,Producto eficaz y llegó bien empacado. Recomendado.,neg
1621,Llegó rápido pero el tamaño no es el esperado.,Negativo
1622,El producto llegó rápido y en excelente estado. Muy recomendado.,Positivo
1623,"Mala calidad, roto a los pocos días.",Negativo
1624,Rápido en llegar pero el empaque estaba sucio.,Positivo
1625,El producto es duradero y funciona excelentemente.,Positivo
1626,Producto eficaz y llegó bien empacado. Recomendado.,Positivo
1627,La calidad es excelente y el precio es justo. Muy satisfecho. #@#&*,Positivo
1628,Excelente compra. El color y tamaño son perfectos. #@#&*,Positivo
1629,Producto defectuoso. Una decepción total.,Negativo
1630,El envío fue rápido y el producto es de muy buena calidad.,Positivo
1631,El producto es duradero y funciona excelentemente.,Positivo
1632,El producto llegó rápido y en excelente estado. Muy recomendado.,Positivo
1633,Producto caro y muy lento en funcionar. Gran decepción.,Negativo
1634,El envío fue rápido y el producto es de muy buena calidad.,Positivo
1635,Excelente producto aunque la atención fue lenta.,Positivo
1636,La calidad es excelente y el precio es justo. Muy satisfecho.,Positivo
1637,El color es excelente pero es frágil y se rompió.,Positivo
1638,Producto defectuoso. Una decepción total.,Negativo
1639,Muy buen servicio de atención al cliente. Producto duradero.,Positivo
1640,Producto caro y muy lento en funcionar. Gran decepción.,Negativo
1641,El tamaño no es lo que esperaba y falla después de poco uso.,Negativo
1642,  Muy buen servicio de atención al cliente. Producto duradero.  ,Positivo
1643,Producto sucio y dañado. No recomendado.,Negativo
1644,Rápido en llegar pero el empaque estaba sucio.,Negativo
1645,Atención al cliente impecable. Producto de gran calidad.,Positivo
1646,El envío fue rápido y el producto es de muy buena calidad.,Positivo
1647,Pésima calidad. Muy caro para lo que ofrece.,Negativo
1648,Excelente compra. El color y tamaño son perfectos.,Positivo
1649,El tamaño no es lo que esperaba y falla después de poco uso.,Negativo
1650,El tamaño no es lo que esperaba y falla después de poco uso.,Negativo
1651,El producto es excelente pero el envío llegó tarde.,Positivo
1652,El producto falla constantemente. No lo recomiendo.,Negativo
1653,"Rápido, bien empacado y de buena calidad. Muy contento.",Positivo
1654,Muy buen servicio de atención al cliente. Producto duradero.,Positivo
1655,La calidad es excelente y el precio es justo. Muy satisfecho.,Positivo
1656,Buen producto aunque la documentación es confusa.,Negativo
1657,Producto caro y muy lento en funcionar. Gran decepción.,Negativo
1658,Atención al cliente impecable. Producto de gran calidad.,Positivo
1659,El envío fue rápido y el producto es de muy buena calidad.,Positivo
1660,Muy buen servicio de atención al cliente. Producto duradero.,Positivo
1661,Atención al cliente impecable. Producto de gran calidad.,Positivo
1662,Producto caro y muy lento en funcionar. Gran decepción.,Negativo
1663,"Excelente calidad, superó mis expectativas. Compraría de nuevo.",Positivo
1664,El envío llegó tarde y el producto estaba roto.,Negativo
1665,Atención al cliente pésima. Producto de mala calidad.,Negativo
1666,Atención al cliente pésima. Producto de mala calidad.,Negativo
1667,El color es excelente pero es frágil y se rompió.,Positivo
1668,Pésima calidad. Muy caro para lo que ofrece.,Negativo
1669,El producto llegó rápido y en excelente estado. Muy recomendado.,Positivo
1670,Muy buen servicio de atención al cliente. Producto duradero.,Positivo
1671,Atención al cliente impecable. Producto de gran calidad. #@#&*,Positivo
1672,Producto defectuoso. Una decepción total.,Negativo
1673,El envío llegó tarde y el producto estaba roto.,Negativo
1674,Producto sucio y dañado. No recomendado.,Negativo
1675,El producto falla constantemente. No lo recomiendo.,Negativo
1676,,Negativo
1677,El producto es duradero y funciona excelentemente.,Positivo
1678,Producto caro y muy lento en funcionar. Gran decepción. #@#&*,Negativo
1679,El envío fue rápido y el producto es de muy buena calidad.,Positivo
1680,El producto es duradero y funciona excelentemente.,Positivo
1681,"Rápido, bien empacado y de buena calidad. Muy contento.",Positivo
1682,El producto es excelente pero el envío llegó tarde.,Positivo
1683,Producto sucio y dañado. No recomendado.,Negativo
1684,Muy buen servicio de atención al cliente. Producto duradero.,Positivo
1685,El color es excelente pero es frágil y se rompió.,Negativo
1686,El color es excelente pero es frágil y se rompió.,Positivo
1687,Producto eficaz y llegó bien empacado. Recomendado.,Positivo
1688,El tamaño no es lo que esperaba y falla después de poco uso.,Negativo
1689,El producto llegó rápido y en excelente estado. Muy recomendado.,Positivo
1690,El producto es duradero y funciona excelentemente.,neg
1691,"Excelente calidad, superó mis expectativas. Compraría de nuevo.",Positivo
1692,Producto defectuoso. Una decepción total.,Negativo
1693,"Rápido, bien empacado y de buena calidad. Muy contento.",Positivo
1694,,Positivo
1695,Buena calidad pero demasiado caro para el mercado.,Positivo
1696,Rápido en llegar pero el empaque estaba sucio.,Negativo
1697,Muy buen servicio de atención al cliente. Producto duradero.,Positivo
1698,Empaque sucio y producto defectuoso. Muy insatisfecho.,Negativo
1699,Excelente compra. El color y tamaño son perfectos.,Positivo
1700,  El color es excelente pero es frágil y se rompió.  ,Negativo
1701,Llegó rápido pero el tamaño no es el esperado.,Positivo
1702,El envío llegó tarde y el producto estaba roto.,Negativo
1703,Buena calidad pero demasiado caro para el mercado.,Negativo
1704,El tamaño no es lo que esperaba y falla después de poco uso.,Negativo
1705,Producto eficaz y llegó bien empacado. Recomendado.,Positivo
1706,El producto es duradero y funciona excelentemente.,Positivo
1707,El producto es excelente pero el envío llegó tarde.,Negativo
1708,  Excelente compra. El color y tamaño son perfectos.  ,Positivo
1709,Buena calidad pero demasiado caro para el mercado.,Negativo
1710,Pésima calidad. Muy caro para lo que ofrece.,Negativo
1711,El producto llegó rápido y en excelente estado. Muy recomendado.,Positivo
1712,Rápido en llegar pero el empaque estaba sucio.,Negativo
1713,Atención al cliente pésima. Producto de mala calidad.,Negativo
1714,Pésima calidad. Muy caro para lo que ofrece.,Negativo
1715,Producto eficaz y llegó bien empacado. Recomendado.,Positivo
1716,Muy buen servicio de atención al cliente. Producto duradero.,Positivo
1717,Buen producto aunque la documentación es confusa.,Negativo
1718,El envío fue rápido y el producto es de muy buena calidad.,Positivo
1719,,Positivo
1720,El envío fue rápido y el producto es de muy buena calidad.,Positivo
1721,Excelente producto aunque la atención fue lenta.,Negativo
1722,"Rápido, bien empacado y de buena calidad. Muy contento.",Positivo
1723,Excelente compra. El color y tamaño son perfectos.,Positivo
1724,"Rápido, bien empacado y de buena calidad. Muy contento.",Positivo
1725,Pésima calidad. Muy caro para lo que ofrece.,Negativo
1726,Producto eficaz y llegó bien empacado. Recomendado.,Positivo
1727,El color es excelente pero es frágil y se rompió.,Positivo
1728,El producto llegó rápido y en excelente estado. Muy recomendado.,Positivo
1729,Atención al cliente impecable. Producto de gran calidad.,Positivo
1730,Muy buen servicio de atención al cliente. Producto duradero. #@#&*,Positivo
1731,La calidad es excelente y el precio es justo. Muy satisfecho.,Positivo
1732,Muy buen servicio de atención al cliente. Producto duradero.,Positivo
1733,La calidad es excelente y el precio es justo. Muy satisfecho.,Positivo
1734,Atención al cliente pésima. Producto de mala calidad.,Negativo
1735,Pésima calidad. Muy caro para lo que ofrece.,Negativo
1736,Atención al cliente impecable. Producto de gran calidad.,Positivo
1737,Atención al cliente impecable. Producto de gran calidad.,Positivo
1738,Atención al cliente impecable. Producto de gran calidad.,Positivo
1739,Empaque sucio y producto defectuoso. Muy insatisfecho.,Negativo
1740,"Excelente calidad, superó mis expectativas. Compraría de nuevo.",Positivo
1741,Rápido en llegar pero el empaque estaba sucio.,Negativo
1742,El envío llegó tarde y el producto estaba roto.,Negativo
1743,"Mala calidad, roto a los pocos días.",Negativo
1744,Atención al cliente pésima. Producto de mala calidad.,Negativo
1745,Excelente compra. El color y tamaño son perfectos.,Positivo
1746,,Positivo
1747,Producto caro y muy lento en funcionar. Gran decepción.,Negativo
1748,"Excelente calidad, superó mis expectativas. Compraría de nuevo.",Positivo
1749,El producto es duradero y funciona excelentemente.,Positivo
1750,Atención al cliente impecable. Producto de gran calidad.,Negativo
1751,Producto duradero pero el precio es elevado.,Positivo
1752,Excelente compra. El color y tamaño son perfectos.,Positivo
1753,El envío fue rápido y el producto es de muy buena calidad.,Positivo
1754,El producto falla constantemente. No lo recomiendo.,Negativo
1755,Pésima calidad. Muy caro para lo que ofrece.,Negativo
1756,Empaque sucio y producto defectuoso. Muy insatisfecho.,Negativo
1757,Producto eficaz y llegó bien empacado. Recomendado.,Positivo
1758,El envío llegó tarde y el producto estaba roto.,Negativo
1759,Producto eficaz y llegó bien empacado. Recomendado.,Positivo
1760,Empaque sucio y producto defectuoso. Muy insatisfecho.,Negativo
1761,El producto es duradero y funciona excelentemente.,Positivo
1762,"Rápido, bien empacado y de buena calidad. Muy contento.",Positivo
1763,  Excelente compra. El color y tamaño son perfectos.  ,Positivo
1764,Producto sucio y dañado. No recomendado.,Negativo
1765,Excelente compra. El color y tamaño son perfectos.,Positivo
1766,El producto llegó rápido y en excelente estado. Muy recomendado.,Positivo
1767,Atención al cliente impecable. Producto de gran calidad.,Positivo
1768,El producto es duradero y funciona excelentemente.,Positivo
1769,El producto es excelente pero el envío llegó tarde.,Positivo
1770,Muy buen servicio de atención al cliente. Producto duradero.,Positivo
1771,El color es excelente pero es frágil y se rompió.,Positivo
1772,  Buen producto aunque la documentación es confusa.  ,Negativo
1773,El producto llegó rápido y en excelente estado. Muy recomendado.,Positivo
1774,El envío fue rápido y el producto es de muy buena calidad.,Positivo
1775,Atención al cliente impecable. Producto de gran calidad.,Positivo
1776,Rápido en llegar pero el empaque estaba sucio.,Negativo
1777,El producto es duradero y funciona excelentemente.,
1778,El envío fue rápido y el producto es de muy buena calidad.,Positivo
1779,Producto caro y muy lento en funcionar. Gran decepción.,Negativo
1780,Excelente compra. El color y tamaño son perfectos.,Positivo
1781,Muy buen servicio de atención al cliente. Producto duradero.,Positivo
1782,La calidad es excelente y el precio es justo. Muy satisfecho.,Positivo
1783,El envío fue rápido y el producto es de muy buena calidad.,Positivo
1784,La calidad es excelente y el precio es justo. Muy satisfecho.,Positivo
1785,,Negativo
1786,El producto es duradero y funciona excelentemente.,Positivo
1787,Buena calidad pero demasiado caro para el mercado.,Negativo
1788,El envío fue rápido y el producto es de muy buena calidad.,Positivo
1789,El envío llegó tarde y el producto estaba roto.,Negativo
1790,Rápido en llegar pero el empaque estaba sucio.,Positivo
1791,El producto es duradero y funciona excelentemente.,Positivo
1792,,Positivo
1793,Empaque sucio y producto defectuoso. Muy insatisfecho.,Negativo
1794,El producto falla constantemente. No lo recomiendo.,Negativo
1795,El producto es excelente pero el envío llegó tarde.,Positivo
1796,"Rápido, bien empacado y de buena calidad. Muy contento.",Positivo
1797,,Negativo
1798,Producto defectuoso. Una decepción total.,Negativo
1799,El producto llegó rápido y en excelente estado. Muy recomendado.,Positivo
1800,"Rápido, bien empacado y de buena calidad. Muy contento.",Positivo
1801,"Excelente calidad, superó mis expectativas. Compraría de nuevo.",Positivo
1802,Rápido en llegar pero el empaque estaba sucio.,Positivo
1803,Producto eficaz y llegó bien empacado. Recomendado.,Positivo
1804,Empaque sucio y producto defectuoso. Muy insatisfecho. #@#&*,Negativo
1805,Excelente producto aunque la atención fue lenta.,Negativo
1806,"Rápido, bien empacado y de buena calidad. Muy contento.",Positivo
1807,Excelente compra. El color y tamaño son perfectos.,Positivo
1808,Excelente compra. El color y tamaño son perfectos.,Positivo
1809,Buena calidad pero tiene algunas fallas menores.,Positivo
1810,Producto defectuoso. Una decepción total.,Negativo
1811,El producto es duradero y funciona excelentemente.,Positivo
1812,Producto eficaz y llegó bien empacado. Recomendado.,Positivo
1813,Empaque sucio y producto defectuoso. Muy insatisfecho.,Negativo
1814,El producto falla constantemente. No lo recomiendo.,Negativo
1815,,Negativo
1816,El producto es duradero y funciona excelentemente.,Positivo
1817,La calidad es excelente y el precio es justo. Muy satisfecho.,Positivo
1818,Pésima calidad. Muy caro para lo que ofrece.,Negativo
1819,El color es excelente pero es frágil y se rompió.,Negativo
1820,El color es excelente pero es frágil y se rompió.,Negativo
1821,El color es excelente pero es frágil y se rompió.,Positivo
1822,El envío fue rápido y el producto es de muy buena calidad.,Positivo
1823,Buena calidad pero tiene algunas fallas menores.,Positivo
1824,Buen producto aunque la documentación es confusa.,Positivo
1825,El producto llegó rápido y en excelente estado. Muy recomendado.,Positivo
1826,Producto eficaz y llegó bien empacado. Recomendado.,Positivo
1827,El producto es duradero y funciona excelentemente.,Positivo
1828,Buen producto aunque la documentación es confusa.,Negativo
1829,Muy buen servicio de atención al cliente. Producto duradero. #@#&*,Positivo
1830,Producto eficaz y llegó bien empacado. Recomendado.,Positivo
1831,El color es excelente pero es frágil y se rompió.,Positivo
1832,El producto es duradero y funciona excelentemente.,Positivo
1833,El envío fue rápido y el producto es de muy buena calidad.,neg
1834,El producto es duradero y funciona excelentemente.,Positivo
1835,Rápido en llegar pero el empaque estaba sucio.,Positivo
1836,"Excelente calidad, superó mis expectativas. Compraría de nuevo.",Positivo
1837,Rápido en llegar pero el empaque estaba sucio.,Negativo
1838,La calidad es excelente y el precio es justo. Muy satisfecho.,Positivo
1839,El producto llegó rápido y en excelente estado. Muy recomendado.,Positivo
1840,Atención al cliente pésima. Producto de mala calidad.,Negativo
1841,La calidad es excelente y el precio es justo. Muy satisfecho.,Positivo
1842,Rápido en llegar pero el empaque estaba sucio.,Negativo
1843,Pésima calidad. Muy caro para lo que ofrece.,Negativo
1844,El producto llegó rápido y en excelente estado. Muy recomendado.,Positivo
1845,El producto llegó rápido y en excelente estado. Muy recomendado.,Positivo
1846,Buen producto aunque la documentación es confusa.,Positivo
1847,,Positivo
1848,Producto duradero pero el precio es elevado.,Positivo
1849,Empaque sucio y producto defectuoso. Muy insatisfecho.,Negativo
1850,Producto defectuoso. Una decepción total.,Negativo
1851,"Rápido, bien empacado y de buena calidad. Muy contento.",Positivo
1852,El envío llegó tarde y el producto estaba roto.,Negativo
1853,Excelente producto aunque la atención fue lenta.,Negativo
1854,Pésima calidad. Muy caro para lo que ofrece.,Negativo
1855,Buena calidad pero demasiado caro para el mercado.,Positivo
1856,El envío llegó tarde y el producto estaba roto.,Negativo
1857,El producto llegó rápido y en excelente estado. Muy recomendado.,Positivo
1858,Excelente compra. El color y tamaño son perfectos.,Positivo
1859,El producto falla constantemente. No lo recomiendo.,Negativo
1860,Buena calidad pero demasiado caro para el mercado.,Positivo
1861,,Negativo
1862,El envío fue rápido y el producto es de muy buena calidad.,Positivo
1863,Excelente producto aunque la atención fue lenta.,Positivo
1864,Llegó rápido pero el tamaño no es el esperado.,Negativo
1865,El producto llegó rápido y en excelente estado. Muy recomendado.,Positivo
1866,,Positivo
1867,Rápido en llegar pero el empaque estaba sucio.,Negativo
1868,Producto duradero pero el precio es elevado.,Negativo
1869,Muy buen servicio de atención al cliente. Producto duradero.,Positivo
1870,,Negativo
1871,El producto es duradero y funciona excelentemente.,Positivo
1872,El tamaño no es lo que esperaba y falla después de poco uso.,Negativo
1873,El envío fue rápido y el producto es de muy buena calidad.,Positivo
1874,El producto es excelente pero el envío llegó tarde.,Positivo
1875,Rápido en llegar pero el empaque estaba sucio.,Negativo
1876,,Negativo
1877,Producto eficaz y llegó bien empacado. Recomendado.,Positivo
1878,"Mala calidad, roto a los pocos días.",Negativo
1879,El tamaño no es lo que esperaba y falla después de poco uso.,Negativo
1880,Muy buen servicio de atención al cliente. Producto duradero.,Positivo
1881,Producto eficaz y llegó bien empacado. Recomendado.,Positivo
1882,El producto es excelente pero el envío llegó tarde.,Negativo
1883,Producto caro y muy lento en funcionar. Gran decepción.,Negativo
1884,El envío llegó tarde y el producto estaba roto.,Negativo
1885,Rápido pero de calidad mediocre.,Positivo
1886,Pésima calidad. Muy caro para lo que ofrece.,Negativo
1887,Producto eficaz y llegó bien empacado. Recomendado.,Positivo
1888,Rápido en llegar pero el empaque estaba sucio.,Negativo
1889,  La calidad es excelente y el precio es justo. Muy satisfecho.  ,Positivo
1890,Buena calidad pero demasiado caro para el mercado.,Negativo
1891,Producto sucio y dañado. No recomendado.,Negativo
1892,Excelente producto aunque la atención fue lenta.,Positivo
1893,Empaque sucio y producto defectuoso. Muy insatisfecho.,Negativo
1894,"Mala calidad, roto a los pocos días.",Negativo
1895,Producto caro y muy lento en funcionar. Gran decepción.,Negativo
1896,El producto es excelente pero el envío llegó tarde.,Negativo
1897,Producto caro y muy lento en funcionar. Gran decepción.,Negativo
1898,Pésima calidad. Muy caro para lo que ofrece.,Negativo
1899,Empaque sucio y producto defectuoso. Muy insatisfecho.,Negativo
1900,Atención al cliente pésima. Producto de mala calidad.,POSITIVO
1901,Excelente producto aunque la atención fue lenta.,Negativo
1902,El producto llegó rápido y en excelente estado. Muy recomendado.,Positivo
1903,Rápido pero de calidad mediocre.,Negativo
1904,"Rápido, bien empacado y de buena calidad. Muy contento.",Positivo
1905,Producto caro y muy lento en funcionar. Gran decepción.,Negativo
1906,,Positivo
1907,El envío fue rápido y el producto es de muy buena calidad.,Positivo
1908,"Mala calidad, roto a los pocos días.",Negativo
1909,Excelente compra. El color y tamaño son perfectos.,Positivo
1910,"Excelente calidad, superó mis expectativas. Compraría de nuevo.",Positivo
1911,,Negativo
1912,"Excelente calidad, superó mis expectativas. Compraría de nuevo.",Positivo
1913,"Mala calidad, roto a los pocos días.",Negativo
1914,El tamaño no es lo que esperaba y falla después de poco uso.,Negativo
1915,Buena calidad pero tiene algunas fallas menores.,Negativo
1916,Producto sucio y dañado. No recomendado.,Negativo
1917,Producto sucio y dañado. No recomendado.,Negativo
1918,Llegó rápido pero el tamaño no es el esperado.,Positivo
1919,El color es excelente pero es frágil y se rompió.,Positivo
1920,Excelente producto aunque la atención fue lenta.,Negativo
1921,Pésima calidad. Muy caro para lo que ofrece.,Positivo
1922,Producto duradero pero el precio es elevado.,Negativo
1923,Buena calidad pero tiene algunas fallas menores.,Negativo
1924,"Excelente calidad, superó mis expectativas. Compraría de nuevo.",Positivo
1925,Atención al cliente pésima. Producto de mala calidad.,Negativo
1926,,Positivo
1927,El envío llegó tarde y el producto estaba roto.,Negativo
1928,Producto sucio y dañado. No recomendado.,Negativo
1929,El color es excelente pero es frágil y se rompió.,Positivo
1930,,Positivo
1931,"Excelente calidad, superó mis expectativas. Compraría de nuevo.",Positivo
1932,Rápido pero de calidad mediocre.,Negativo
1933,Producto sucio y dañado. No recomendado.,Negativo
1934,La calidad es excelente y el precio es justo. Muy satisfecho.,Positivo
1935,El producto llegó rápido y en excelente estado. Muy recomendado.,Positivo
1936,El producto falla constantemente. No lo recomiendo.,Negativo
1937,"Excelente calidad, superó mis expectativas. Compraría de nuevo.",Positivo
1938,"Mala calidad, roto a los pocos días.",Negativo
1939,,Positivo
1940,Producto eficaz y llegó bien empacado. Recomendado.,Positivo
1941,El producto es excelente pero el envío llegó tarde.,Negativo
1942,El color es excelente pero es frágil y se rompió.,Positivo
1943,El producto es excelente pero el envío llegó tarde.,Negativo
1944,Excelente compra. El color y tamaño son perfectos.,Positivo
1945,El producto es excelente pero el envío llegó tarde.,Positivo
1946,El envío llegó tarde y el producto estaba roto.,Negativo
1947,Atención al cliente impecable. Producto de gran calidad.,Positivo
1948,Excelente compra. El color y tamaño son perfectos.,Positivo
